Food code,Main food description,Gender,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B6,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Choline,Calcium,Phosphorus,Magnesium,Iron,Zinc,Copper,Selenium,Potassium,RDA_Vitamin A_(mg),RDA_Vitamin B1_(mg),RDA_Vitamin B2_(mg),RDA_Vitamin B3_(mg),RDA_Vitamin B6_(mg),RDA_Vitamin B9_(mg),RDA_Vitamin B12_(mg),RDA_Vitamin C_(mg),RDA_Vitamin D_(mg),RDA_Vitamin E_(mg),RDA_Vitamin K_(mg),RDA_Choline_(mg),RDA_Calcium_(mg),RDA_Phosphorus_(mg),RDA_Magnesium_(mg),RDA_Iron_(mg),RDA_Zinc_(mg),RDA_Copper_(mg),RDA_Selenium_(mg),RDA_Potassium_(mg)
24201520,"Turkey, light or dark meat, smoked, skin not eaten",Female,0.0,0.06,0.18,5.44,0.46,0.007,0.00037,0.0,0.0001,0.33,0.0,82.3,25,213,26,1.78,3.1,0.094,0.043,298,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202010,"Turkey, drumstick, cooked, skin not eaten",Male,0.004,0.042,0.247,9.992,0.675,0.009,0.0018,0.0,0.0003,0.06,0.0,98.6,12,221,29,0.82,2.27,0.084,0.0304,240,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202010,"Turkey, drumstick, cooked, skin not eaten",Female,0.004,0.042,0.247,9.992,0.675,0.009,0.0018,0.0,0.0003,0.06,0.0,98.6,12,221,29,0.82,2.27,0.084,0.0304,240,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202020,"Turkey, drumstick, cooked, skin eaten",Male,0.0,0.06,0.239,3.531,0.327,0.009,0.00035999999999999997,0.0,0.0001,0.62,0.0,70.2,32,197,23,2.28,4.23,0.153,0.0375,278,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202020,"Turkey, drumstick, cooked, skin eaten",Female,0.0,0.06,0.239,3.531,0.327,0.009,0.00035999999999999997,0.0,0.0001,0.62,0.0,70.2,32,197,23,2.28,4.23,0.153,0.0375,278,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202060,"Turkey, drumstick, roasted, skin not eaten",Male,0.004,0.042,0.247,9.992,0.675,0.009,0.0018,0.0,0.0003,0.06,0.0,98.6,12,221,29,0.82,2.27,0.084,0.0304,240,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202060,"Turkey, drumstick, roasted, skin not eaten",Female,0.004,0.042,0.247,9.992,0.675,0.009,0.0018,0.0,0.0003,0.06,0.0,98.6,12,221,29,0.82,2.27,0.084,0.0304,240,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202070,"Turkey, drumstick, roasted, skin eaten",Male,0.005,0.057,0.266,4.655,0.356,0.009,0.00079,0.0,0.0002,0.43,0.0,76.0,27,202,23,1.87,3.86,0.141,0.0349,262,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202070,"Turkey, drumstick, roasted, skin eaten",Female,0.005,0.057,0.266,4.655,0.356,0.009,0.00079,0.0,0.0002,0.43,0.0,76.0,27,202,23,1.87,3.86,0.141,0.0349,262,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202120,"Turkey, drumstick, smoked, skin eaten",Male,0.0,0.06,0.24,3.56,0.33,0.009,0.00035999999999999997,0.0,0.0001,0.62,0.0,70.9,32,199,23,2.3,4.27,0.154,0.038299999999999994,280,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202120,"Turkey, drumstick, smoked, skin eaten",Female,0.0,0.06,0.24,3.56,0.33,0.009,0.00035999999999999997,0.0,0.0001,0.62,0.0,70.9,32,199,23,2.3,4.27,0.154,0.038299999999999994,280,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202460,"Turkey, thigh, cooked, skin eaten",Male,0.013,0.049,0.304,6.535,0.433,0.008,0.00165,0.0,0.0003,0.07,0.0,93.3,9,194,22,1.34,3.06,0.1,0.0281,256,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202460,"Turkey, thigh, cooked, skin eaten",Female,0.013,0.049,0.304,6.535,0.433,0.008,0.00165,0.0,0.0003,0.07,0.0,93.3,9,194,22,1.34,3.06,0.1,0.0281,256,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202500,"Turkey, thigh, cooked, skin not eaten",Male,0.005,0.058,0.358,6.677,0.433,0.009,0.00164,0.0,0.0003,0.07,0.0,93.1,17,209,26,1.3,3.44,0.126,0.031100000000000003,225,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202500,"Turkey, thigh, cooked, skin not eaten",Female,0.005,0.058,0.358,6.677,0.433,0.009,0.00164,0.0,0.0003,0.07,0.0,93.1,17,209,26,1.3,3.44,0.126,0.031100000000000003,225,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24202600,"Turkey, neck",Male,0.0,0.048,0.286,5.831,0.372,0.007,0.00141,0.0,0.0003,0.64,0.0,77.1,58,180,18,1.17,4.0,0.157,0.0359,113,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24202600,"Turkey, neck",Female,0.0,0.048,0.286,5.831,0.372,0.007,0.00141,0.0,0.0003,0.64,0.0,77.1,58,180,18,1.17,4.0,0.157,0.0359,113,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24203010,"Turkey, wing, cooked, skin not eaten",Male,0.003,0.036,0.204,11.652,0.763,0.01,0.0011,0.0,0.0003,0.06,0.0,79.0,11,237,31,0.65,1.63,0.062,0.0299,247,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24203010,"Turkey, wing, cooked, skin not eaten",Female,0.003,0.036,0.204,11.652,0.763,0.01,0.0011,0.0,0.0003,0.06,0.0,79.0,11,237,31,0.65,1.63,0.062,0.0299,247,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24203020,"Turkey, wing, cooked, skin eaten",Male,0.003,0.045,0.159,7.581,0.498,0.007,0.00079,0.0,0.0002,0.13,0.0,68.6,21,215,26,1.16,1.88,0.058,0.0295,258,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24203020,"Turkey, wing, cooked, skin eaten",Female,0.003,0.045,0.159,7.581,0.498,0.007,0.00079,0.0,0.0002,0.13,0.0,68.6,21,215,26,1.16,1.88,0.058,0.0295,258,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24203120,"Turkey, wing, smoked, skin eaten",Male,0.0,0.05,0.13,5.73,0.42,0.006,0.00034,0.0,0.0001,0.17,0.0,68.7,24,197,25,1.46,2.1,0.056,0.026,266,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24203120,"Turkey, wing, smoked, skin eaten",Female,0.0,0.05,0.13,5.73,0.42,0.006,0.00034,0.0,0.0001,0.17,0.0,68.7,24,197,25,1.46,2.1,0.056,0.026,266,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24205000,"Turkey, tail",Male,0.019,0.029,0.185,9.202,0.516,0.005,0.00145,0.0,0.0011,0.46,0.0,77.0,13,217,25,0.59,1.31,0.054,0.0242,217,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24205000,"Turkey, tail",Female,0.019,0.029,0.185,9.202,0.516,0.005,0.00145,0.0,0.0011,0.46,0.0,77.0,13,217,25,0.59,1.31,0.054,0.0242,217,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24205100,"Turkey, back",Male,0.022,0.034,0.213,10.58,0.593,0.006,0.0016699999999999998,0.0,0.0005,0.09,0.0,70.2,15,250,29,0.67,1.51,0.062,0.027800000000000002,250,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24205100,"Turkey, back",Female,0.022,0.034,0.213,10.58,0.593,0.006,0.0016699999999999998,0.0,0.0005,0.09,0.0,70.2,15,250,29,0.67,1.51,0.062,0.027800000000000002,250,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24206000,"Turkey, canned",Male,0.053,0.0,0.1,2.4,0.19,0.002,0.001,0.0,0.0001,0.32,0.0023,73.8,14,153,19,1.3,2.5,0.05,0.0184,153,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24206000,"Turkey, canned",Female,0.053,0.0,0.1,2.4,0.19,0.002,0.001,0.0,0.0001,0.32,0.0023,73.8,14,153,19,1.3,2.5,0.05,0.0184,153,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24207000,"Turkey, ground",Male,0.03,0.087,0.26,8.023,0.493,0.007,0.00188,0.0,0.0002,0.18,0.0,78.0,31,257,29,1.55,3.74,0.165,0.0282,301,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24207000,"Turkey, ground",Female,0.03,0.087,0.26,8.023,0.493,0.007,0.00188,0.0,0.0002,0.18,0.0,78.0,31,257,29,1.55,3.74,0.165,0.0282,301,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24208000,"Turkey, nuggets",Male,0.003,0.263,0.282,8.523,0.45,0.031,0.00128,0.0,0.0002,0.35,0.0040999999999999995,59.3,54,207,30,1.7,1.97,0.124,0.027899999999999998,217,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24208000,"Turkey, nuggets",Female,0.003,0.263,0.282,8.523,0.45,0.031,0.00128,0.0,0.0002,0.35,0.0040999999999999995,59.3,54,207,30,1.7,1.97,0.124,0.027899999999999998,217,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24208500,"Turkey bacon, cooked",Male,0.019,0.049,0.398,8.102,0.374,0.015,0.00188,0.0,0.0012,0.14,0.0,87.9,163,416,30,2.63,4.71,0.118,0.0285,666,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24208500,"Turkey bacon, cooked",Female,0.019,0.049,0.398,8.102,0.374,0.015,0.00188,0.0,0.0012,0.14,0.0,87.9,163,416,30,2.63,4.71,0.118,0.0285,666,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24208510,"Turkey bacon, reduced sodium, cooked",Male,0.008,0.029,0.183,6.222,0.401,0.006,0.00066,24.0,0.0002,2.7,0.0108,56.9,10,145,19,0.72,1.61,0.063,0.019399999999999997,156,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24208510,"Turkey bacon, reduced sodium, cooked",Female,0.008,0.029,0.183,6.222,0.401,0.006,0.00066,24.0,0.0002,2.7,0.0108,56.9,10,145,19,0.72,1.61,0.063,0.019399999999999997,156,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24300110,"Duck, cooked, skin eaten",Male,0.063,0.173,0.268,4.805,0.179,0.006,0.0003,0.0,0.0001,0.7,0.0050999999999999995,50.2,11,155,16,2.69,1.85,0.226,0.019899999999999998,203,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24300110,"Duck, cooked, skin eaten",Female,0.063,0.173,0.268,4.805,0.179,0.006,0.0003,0.0,0.0001,0.7,0.0050999999999999995,50.2,11,155,16,2.69,1.85,0.226,0.019899999999999998,203,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24300120,"Duck, cooked, skin not eaten",Male,0.023,0.259,0.468,5.079,0.249,0.01,0.0004,0.0,0.0001,0.7,0.0038,64.7,12,202,20,2.69,2.59,0.23,0.0223,251,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24300120,"Duck, cooked, skin not eaten",Female,0.023,0.259,0.468,5.079,0.249,0.01,0.0004,0.0,0.0001,0.7,0.0038,64.7,12,202,20,2.69,2.59,0.23,0.0223,251,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24301010,"Duck, roasted, skin eaten",Male,0.063,0.173,0.268,4.805,0.179,0.006,0.0003,0.0,0.0001,0.7,0.0050999999999999995,50.2,11,155,16,2.69,1.85,0.226,0.019899999999999998,203,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24301010,"Duck, roasted, skin eaten",Female,0.063,0.173,0.268,4.805,0.179,0.006,0.0003,0.0,0.0001,0.7,0.0050999999999999995,50.2,11,155,16,2.69,1.85,0.226,0.019899999999999998,203,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24301020,"Duck, roasted, skin not eaten",Male,0.023,0.259,0.468,5.079,0.249,0.01,0.0004,0.0,0.0001,0.7,0.0038,64.7,12,202,20,2.69,2.59,0.23,0.0223,251,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24301020,"Duck, roasted, skin not eaten",Female,0.023,0.259,0.468,5.079,0.249,0.01,0.0004,0.0,0.0001,0.7,0.0038,64.7,12,202,20,2.69,2.59,0.23,0.0223,251,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24302010,"Duck, pressed, Chinese",Male,0.017,0.073,0.099,1.455,0.086,0.006,8e-05,10.2,0.0,0.81,0.0056,15.3,10,46,9,0.84,0.55,0.096,0.0054,101,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24302010,"Duck, pressed, Chinese",Female,0.017,0.073,0.099,1.455,0.086,0.006,8e-05,10.2,0.0,0.81,0.0056,15.3,10,46,9,0.84,0.55,0.096,0.0054,101,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24311010,"Goose, wild, roasted",Male,0.021,0.077,0.322,4.151,0.368,0.002,0.00041,0.0,0.0001,1.73,0.0050999999999999995,66.2,13,269,22,2.82,2.61,0.263,0.0217,328,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24311010,"Goose, wild, roasted",Female,0.021,0.077,0.322,4.151,0.368,0.002,0.00041,0.0,0.0001,1.73,0.0050999999999999995,66.2,13,269,22,2.82,2.61,0.263,0.0217,328,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24400010,"Cornish game hen, cooked, skin eaten",Male,0.032,0.066,0.197,5.848,0.304,0.002,0.00028000000000000003,0.5,0.0001,0.36,0.0024,56.0,13,145,18,0.9,1.48,0.06,0.0154,243,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24400010,"Cornish game hen, cooked, skin eaten",Female,0.032,0.066,0.197,5.848,0.304,0.002,0.00028000000000000003,0.5,0.0001,0.36,0.0024,56.0,13,145,18,0.9,1.48,0.06,0.0154,243,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24400020,"Cornish game hen, cooked, skin not eaten",Male,0.02,0.074,0.225,6.221,0.355,0.002,0.0003,0.6,0.0001,0.24,0.0024,65.7,13,148,19,0.76,1.52,0.059,0.0206,248,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24400020,"Cornish game hen, cooked, skin not eaten",Female,0.02,0.074,0.225,6.221,0.355,0.002,0.0003,0.6,0.0001,0.24,0.0024,65.7,13,148,19,0.76,1.52,0.059,0.0206,248,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24401010,"Cornish game hen, roasted, skin eaten",Male,0.032,0.066,0.197,5.848,0.304,0.002,0.00028000000000000003,0.5,0.0001,0.36,0.0024,56.0,13,145,18,0.9,1.48,0.06,0.0154,243,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24401010,"Cornish game hen, roasted, skin eaten",Female,0.032,0.066,0.197,5.848,0.304,0.002,0.00028000000000000003,0.5,0.0001,0.36,0.0024,56.0,13,145,18,0.9,1.48,0.06,0.0154,243,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24401020,"Cornish game hen, roasted, skin not eaten",Male,0.02,0.074,0.225,6.221,0.355,0.002,0.0003,0.6,0.0001,0.24,0.0024,65.7,13,148,19,0.76,1.52,0.059,0.0206,248,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24401020,"Cornish game hen, roasted, skin not eaten",Female,0.02,0.074,0.225,6.221,0.355,0.002,0.0003,0.6,0.0001,0.24,0.0024,65.7,13,148,19,0.76,1.52,0.059,0.0206,248,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24402100,"Dove, cooked, NS as to cooking method",Male,0.028,0.279,0.349,7.568,0.568,0.006,0.00041,2.9,0.0002,0.06,0.004,63.3,17,331,26,5.88,3.81,0.76,0.02,255,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24402100,"Dove, cooked, NS as to cooking method",Female,0.028,0.279,0.349,7.568,0.568,0.006,0.00041,2.9,0.0002,0.06,0.004,63.3,17,331,26,5.88,3.81,0.76,0.02,255,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24402110,"Dove, fried",Male,0.03,0.28,0.346,7.317,0.543,0.008,0.0004,2.8,0.0002,0.15,0.0045,63.7,20,321,26,5.72,3.67,0.727,0.0197,250,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24402110,"Dove, fried",Female,0.03,0.28,0.346,7.317,0.543,0.008,0.0004,2.8,0.0002,0.15,0.0045,63.7,20,321,26,5.72,3.67,0.727,0.0197,250,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24403100,"Quail, cooked",Male,0.07,0.219,0.299,7.887,0.617,0.006,0.00035999999999999997,2.3,0.0002,0.7,0.004200000000000001,65.6,15,278,22,4.41,3.09,0.59,0.0217,215,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24403100,"Quail, cooked",Female,0.07,0.219,0.299,7.887,0.617,0.006,0.00035999999999999997,2.3,0.0002,0.7,0.004200000000000001,65.6,15,278,22,4.41,3.09,0.59,0.0217,215,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24404100,"Pheasant, cooked",Male,0.057,0.07,0.179,7.499,0.747,0.005,0.0007199999999999999,2.3,0.0002,0.27,0.004900000000000001,85.4,16,241,22,1.42,1.36,0.084,0.0206,270,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24404100,"Pheasant, cooked",Female,0.057,0.07,0.179,7.499,0.747,0.005,0.0007199999999999999,2.3,0.0002,0.27,0.004900000000000001,85.4,16,241,22,1.42,1.36,0.084,0.0206,270,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24701010,Baby Toddler chicken,Male,0.006,0.014,0.152,3.255,0.2,0.003,0.0004,1.7,0.0003,0.25,0.001,43.2,64,97,13,1.4,1.21,0.045,0.011,141,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24701010,Baby Toddler chicken,Female,0.006,0.014,0.152,3.255,0.2,0.003,0.0004,1.7,0.0003,0.25,0.001,43.2,64,97,13,1.4,1.21,0.045,0.011,141,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
24703010,Baby Toddler turkey,Male,0.0,0.008,0.163,2.61,0.029,0.008,0.00111,2.2,0.0008,0.08,0.0,39.8,41,117,12,0.7,1.77,0.148,0.012,135,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
24703010,Baby Toddler turkey,Female,0.0,0.008,0.163,2.61,0.029,0.008,0.00111,2.2,0.0008,0.08,0.0,39.8,41,117,12,0.7,1.77,0.148,0.012,135,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
25110140,"Liver, beef",Male,7.683,0.176,3.398,17.336,1.019,0.258,0.08247,0.7,0.0012,0.46,0.0039,414.9,6,481,22,6.12,5.19,14.472,0.0325,348,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
25110140,"Liver, beef",Female,7.683,0.176,3.398,17.336,1.019,0.258,0.08247,0.7,0.0012,0.46,0.0039,414.9,6,481,22,6.12,5.19,14.472,0.0325,348,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
25110450,"Liver, chicken",Male,2.808,0.295,1.847,9.284,0.586,0.575,0.01507,16.3,0.0,0.99,0.0017,199.5,11,312,20,10.12,3.09,0.57,0.0632,232,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
25110450,"Liver, chicken",Female,2.808,0.295,1.847,9.284,0.586,0.575,0.01507,16.3,0.0,0.99,0.0017,199.5,11,312,20,10.12,3.09,0.57,0.0632,232,0.7,1.1,1.1,14.0,1.3,0.4,0.0024,75.0,0.015,15.0,0.09,425.0,1000.0,700.0,320.0,18.0,8.0,0.9,0.055,2600.0
25112200,"Liver, paste or pate",Male,0.217,0.052,1.401,7.517,0.26,0.321,0.00807,10.0,0.0,0.98,0.0,228.8,10,175,13,9.19,2.14,0.18,0.0461,95,0.9,1.2,1.3,16.0,1.3,0.4,0.0024,90.0,0.015,15.0,0.12,550.0,1000.0,700.0,420.0,8.0,11.0,0.9,0.055,3400.0
